zip,freq,contribution_total,contribution_dem,contribution_rep,contribution_unk,state,latitude,longitude,population,density,avg_home_value,clinton,trump,won
68957,1,2000,NA,2000,NA,NE,40.2767,-98.2402,606,2.3,71577,35.46%,56.18%,rep
68981,1,400,NA,NA,400,NE,40.3171,-98.8966,389,1.5,297888,35.46%,56.18%,rep
69029,1,500,NA,NA,500,NE,40.7129,-100.2069,407,0.6,58049,35.46%,56.18%,rep
69122,1,200,NA,NA,NA,NE,41.0696,-102.0933,729,1.3,231643,35.46%,56.18%,rep
69146,1,200,NA,NA,200,NE,41.3236,-101.7673,293,0.8,131814,35.46%,56.18%,rep
69151,1,92,NA,92,NA,NE,41.0588,-100.527,804,1,100751,35.46%,56.18%,rep
69367,1,54,54,NA,NA,NE,42.7559,-103.2396,225,0.5,133520,35.46%,56.18%,rep
70080,1,350,350,NA,NA,LA,29.877,-90.4352,1759,56.2,120068,38.45%,58.09%,rep
70453,1,200,NA,200,NA,LA,30.7032,-90.7672,757,11.5,115061,38.45%,58.09%,rep
70559,1,2000,NA,NA,2000,LA,30.1298,-92.4767,2981,13.8,91148,38.45%,58.09%,rep
71219,1,97,NA,NA,97,LA,32.2897,-91.7132,1364,8.2,95077,38.45%,58.09%,rep
71223,1,100,NA,NA,NA,LA,32.9123,-91.6822,360,3.6,36767,38.45%,58.09%,rep
71237,1,100,NA,NA,100,LA,32.6161,-91.4913,1950,9.4,53865,38.45%,58.09%,rep
71286,1,233,NA,NA,NA,LA,32.6705,-91.2288,456,2.6,43720,38.45%,58.09%,rep
71752,1,250,NA,250,NA,AR,33.3622,-93.193,845,10.7,45949,33.65%,60.57%,rep
71827,1,500,NA,NA,500,AR,33.3753,-93.447,774,5.5,57879,33.65%,60.57%,rep
71846,1,100,NA,NA,100,AR,33.9306,-94.1276,2810,4.7,82297,33.65%,60.57%,rep
71922,1,250,250,NA,NA,AR,34.0362,-93.4207,64,23.8,48638,33.65%,60.57%,rep
71944,1,50,NA,NA,50,AR,34.237,-94.3255,811,7.1,58833,33.65%,60.57%,rep
71965,1,100,NA,100,NA,AR,34.6399,-93.7429,284,5.6,72958,33.65%,60.57%,rep
71971,1,100,NA,NA,100,AR,34.2921,-94.0314,645,3,85639,33.65%,60.57%,rep
72004,1,500,NA,NA,500,AR,34.3062,-91.8289,1020,3.2,38065,33.65%,60.57%,rep
72005,1,250,NA,250,NA,AR,35.562,-91.1104,133,4.7,47219,33.65%,60.57%,rep
72072,1,500,NA,500,NA,AR,34.4857,-91.7624,459,5.7,51852,33.65%,60.57%,rep
72326,1,250,NA,NA,250,AR,35.0881,-90.8895,1601,10.5,71517,33.65%,60.57%,rep
72374,1,35,NA,35,NA,AR,34.5394,-90.8813,731,8.1,39840,33.65%,60.57%,rep
72414,1,500,NA,500,NA,AR,35.8368,-90.4005,353,9.9,75740,33.65%,60.57%,rep
72419,1,245,NA,NA,245,AR,35.759,-90.3358,1581,13.3,42091,33.65%,60.57%,rep
72430,1,160,NA,NA,NA,AR,36.3348,-90.2253,386,6,40923,33.65%,60.57%,rep
72440,1,250,NA,NA,250,AR,35.9813,-91.2676,311,16.6,58839,33.65%,60.57%,rep
72443,1,100,NA,NA,100,AR,36.1951,-90.3837,3203,19.7,66041,33.65%,60.57%,rep
72462,1,1000,NA,NA,1000,AR,36.3744,-90.7676,353,26.1,44479,33.65%,60.57%,rep
72523,1,50,NA,50,NA,AR,35.6414,-91.8333,1186,10.6,68971,33.65%,60.57%,rep
72524,1,100,NA,NA,100,AR,35.8184,-91.3375,354,2.6,78183,33.65%,60.57%,rep
72531,1,150,NA,150,NA,AR,36.3238,-92.0934,1037,5.4,116275,33.65%,60.57%,rep
72536,1,575,NA,575,NA,AR,36.1703,-91.776,415,6.5,79629,33.65%,60.57%,rep
72567,1,100,NA,100,NA,AR,35.8265,-91.8958,321,8.7,81426,33.65%,60.57%,rep
72571,1,1000,1000,NA,NA,AR,35.6638,-91.534,307,7.7,86590,33.65%,60.57%,rep
72655,1,250,NA,250,NA,AR,35.9407,-93.0654,347,1.9,103027,33.65%,60.57%,rep
72677,1,500,NA,500,NA,AR,36.2523,-92.6907,389,246.4,58878,33.65%,60.57%,rep
72742,1,50,50,NA,NA,AR,36.0485,-93.5044,660,2.8,90893,33.65%,60.57%,rep
72851,1,100,NA,NA,100,AR,35.3189,-93.4446,630,4.7,85515,33.65%,60.57%,rep
72857,1,250,NA,NA,250,AR,34.9668,-93.3099,1304,1.7,44034,33.65%,60.57%,rep
72935,1,500,NA,NA,500,AR,35.4923,-94.1377,474,68.1,70386,33.65%,60.57%,rep
73002,1,100,100,NA,NA,OK,34.9612,-97.7571,906,8.8,62918,28.93%,65.32%,rep
73021,1,500,NA,NA,500,OK,35.3448,-98.6707,241,2.1,128199,28.93%,65.32%,rep
73432,1,250,NA,NA,250,OK,34.2625,-96.4588,1141,6.4,125650,28.93%,65.32%,rep
73453,1,25,NA,25,NA,OK,34.0539,-97.1324,503,3.6,152605,28.93%,65.32%,rep
73461,1,250,NA,NA,250,OK,34.3866,-96.4532,784,5.1,73329,28.93%,65.32%,rep
73532,1,500,NA,500,NA,OK,34.6668,-99.5482,469,1.6,60680,28.93%,65.32%,rep
73539,1,100,NA,NA,100,OK,34.5137,-99.3167,185,1.2,58183,28.93%,65.32%,rep
73546,1,500,NA,NA,500,OK,34.2282,-98.6867,1036,3.5,36393,28.93%,65.32%,rep
73560,1,15,NA,NA,15,OK,34.5496,-99.4287,839,2.4,45194,28.93%,65.32%,rep
73569,1,100,100,NA,NA,OK,33.9379,-97.8053,540,2.8,25095,28.93%,65.32%,rep
73673,1,25,NA,NA,25,OK,35.0702,-99.5421,236,1,232742,28.93%,65.32%,rep
73753,1,100,NA,100,NA,OK,36.5207,-97.8542,414,2.8,88792,28.93%,65.32%,rep
73760,1,500,NA,NA,NA,OK,36.3815,-98.1635,341,3,86869,28.93%,65.32%,rep
73838,1,25,NA,NA,25,OK,36.2621,-98.8838,345,1.2,83689,28.93%,65.32%,rep
73851,1,100,NA,NA,100,OK,36.6226,-99.7858,150,0.6,79894,28.93%,65.32%,rep
74084,1,250,NA,250,NA,OK,36.5462,-96.3272,526,4,55256,28.93%,65.32%,rep
74130,1,500,NA,500,NA,OK,36.2395,-95.9596,2030,196.6,51637,28.93%,65.32%,rep
74333,1,500,NA,NA,500,OK,36.7975,-95.1018,1129,5.3,143137,28.93%,65.32%,rep
74366,1,100,NA,100,NA,OK,36.3912,-95.0466,1548,15.5,61879,28.93%,65.32%,rep
74472,1,100,NA,NA,100,OK,35.2646,-95.2645,723,15.9,65488,28.93%,65.32%,rep
74643,1,250,NA,NA,250,OK,36.6939,-97.5601,440,2.2,68104,28.93%,65.32%,rep
74759,1,75,NA,75,NA,OK,34.0366,-95.6916,1454,3.8,58866,28.93%,65.32%,rep
74831,1,50,NA,NA,50,OK,34.8904,-97.0997,722,4.5,74527,28.93%,65.32%,rep
74843,1,250,NA,250,NA,OK,34.6615,-96.7745,370,4.5,112292,28.93%,65.32%,rep
74931,1,500,NA,500,NA,OK,35.6826,-94.7611,1165,6.7,74457,28.93%,65.32%,rep
75415,1,500,NA,NA,500,TX,33.4768,-95.7689,190,5.3,100393,43.24%,52.23%,rep
75942,1,50,NA,NA,50,TX,30.8183,-94.4288,222,107.6,73688,43.24%,52.23%,rep
75960,1,300,NA,NA,300,TX,30.9179,-94.8544,712,8.2,83521,43.24%,52.23%,rep
76364,1,200,NA,NA,200,TX,34.0806,-99.0323,152,1.1,82514,43.24%,52.23%,rep
76377,1,250,NA,250,NA,TX,34.0132,-98.2323,793,10.2,53890,43.24%,52.23%,rep
76678,1,100,100,NA,NA,TX,31.6591,-96.8094,258,2.7,66848,43.24%,52.23%,rep
76680,1,250,NA,NA,250,TX,31.1871,-96.7998,265,1.3,113906,43.24%,52.23%,rep
76842,1,26,NA,NA,NA,TX,30.9214,-99.1216,266,0.8,193599,43.24%,52.23%,rep
76852,1,1,NA,NA,1,TX,31.3173,-99.3833,206,0.5,111259,43.24%,52.23%,rep
77369,1,200,NA,NA,200,TX,30.4596,-94.7436,571,10.7,73726,43.24%,52.23%,rep
77415,1,500,NA,500,NA,TX,28.9386,-95.7366,85,10.2,104129,43.24%,52.23%,rep
77417,1,250,250,NA,NA,TX,29.479,-95.9681,2652,15.8,145297,43.24%,52.23%,rep
77428,1,100,100,NA,NA,TX,28.7253,-96.175,0,0.3,95410,43.24%,52.23%,rep
77481,1,2600,NA,2600,NA,TX,29.4683,-95.5776,14,1.7,181586,43.24%,52.23%,rep
77564,1,250,NA,250,NA,TX,30.1463,-94.6424,1678,14.6,107292,43.24%,52.23%,rep
77585,1,25,NA,25,NA,TX,30.2841,-94.5294,998,3.7,95610,43.24%,52.23%,rep
77969,1,200,NA,NA,200,TX,28.7671,-96.6492,127,2.1,102593,43.24%,52.23%,rep
78143,1,100,NA,NA,100,TX,29.2484,-97.8287,249,18.8,177941,43.24%,52.23%,rep
78359,1,1000,NA,1000,NA,TX,27.9222,-97.29,2065,279,91852,43.24%,52.23%,rep
78558,1,2700,2700,NA,NA,TX,26.2928,-98.0378,1000,250.9,68507,43.24%,52.23%,rep
79013,1,20,NA,NA,20,TX,36.0412,-102.0007,3708,280.9,93301,43.24%,52.23%,rep
79078,1,250,NA,250,NA,TX,35.702,-101.5346,249,6.4,52064,43.24%,52.23%,rep
79378,1,303,NA,NA,303,TX,33.0473,-102.4282,276,4.4,61826,43.24%,52.23%,rep
79533,1,250,NA,250,NA,TX,32.8712,-99.5783,412,1.3,70952,43.24%,52.23%,rep
79544,1,36,NA,NA,NA,TX,33.3105,-99.8594,567,2.4,48516,43.24%,52.23%,rep
79548,1,250,NA,250,NA,TX,33.0771,-99.959,178,0.7,96768,43.24%,52.23%,rep
79561,1,50,NA,NA,50,TX,32.4898,-100.1195,716,2,97341,43.24%,52.23%,rep
80024,1,500,NA,NA,500,CO,39.8445,-104.9188,336,2153.3,215166,48.16%,43.25%,dem
80451,1,200,NA,NA,NA,CO,40.0712,-106.0693,994,4.2,205938,48.16%,43.25%,dem
80735,1,100,NA,100,NA,CO,39.8167,-102.4262,380,0.5,181600,48.16%,43.25%,dem
80749,1,250,NA,250,NA,CO,40.9103,-102.5291,274,0.8,37297,48.16%,43.25%,dem
80750,1,100,NA,100,NA,CO,40.3307,-103.5971,285,1.2,146738,48.16%,43.25%,dem
80757,1,70,NA,70,NA,CO,39.805,-103.5752,211,0.3,96028,48.16%,43.25%,dem
80818,1,110,NA,NA,110,CO,39.3383,-103.4607,326,0.5,100619,48.16%,43.25%,dem
80861,1,250,NA,250,NA,CO,39.3236,-102.7393,240,0.4,105026,48.16%,43.25%,dem
81044,1,50,NA,NA,NA,CO,37.959,-103.015,228,0.3,66370,48.16%,43.25%,dem
81064,1,200,NA,200,NA,CO,37.2723,-102.9145,269,0.2,55561,48.16%,43.25%,dem
81076,1,100,100,NA,NA,CO,38.2444,-103.6556,705,0.6,45299,48.16%,43.25%,dem
81146,1,75,NA,75,NA,CO,37.6358,-105.8069,772,0.9,149435,48.16%,43.25%,dem
81243,1,25,25,NA,NA,CO,38.2822,-107.1084,101,0.1,244477,48.16%,43.25%,dem
81422,1,100,NA,NA,100,CO,38.2183,-108.5687,691,1,90071,48.16%,43.25%,dem
81610,1,500,NA,500,NA,CO,40.2566,-108.9652,320,0.6,68937,48.16%,43.25%,dem
81640,1,1000,NA,1000,NA,CO,40.6738,-108.3699,101,0,153376,48.16%,43.25%,dem
81642,1,50,NA,NA,50,CO,39.3199,-106.6596,0,0.2,422284,48.16%,43.25%,dem
82059,1,500,NA,NA,500,WY,41.0473,-105.1517,198,0.6,352711,21.63%,67.40%,rep
82060,1,250,NA,NA,250,WY,41.2136,-104.4933,613,4.9,284100,21.63%,67.40%,rep
82083,1,50,NA,50,NA,WY,41.7461,-105.9746,229,0.3,127295,21.63%,67.40%,rep
82229,1,50,NA,NA,50,WY,42.7477,-105.0097,1,0.1,274419,21.63%,67.40%,rep
82323,1,300,NA,NA,300,WY,41.0445,-107.499,143,2.5,213222,21.63%,67.40%,rep
82412,1,50,NA,50,NA,WY,44.7844,-108.544,523,11.9,124769,21.63%,67.40%,rep
82938,1,102,NA,NA,NA,WY,41.0409,-109.8745,237,0.5,116426,21.63%,67.40%,rep
83114,1,100,NA,100,NA,WY,42.058,-110.9164,1050,0.8,175005,21.63%,67.40%,rep
83212,1,400,NA,NA,400,ID,42.53354,-112.542,110,0.3,171814,27.49%,59.26%,rep
83243,1,30,NA,NA,30,ID,42.24143,-112.6653,60,0.4,134696,27.49%,59.26%,rep
83314,1,500,NA,500,NA,ID,42.9449,-114.9104,975,3.1,158466,27.49%,59.26%,rep
83425,1,500,NA,NA,500,ID,43.9308,-112.1872,531,2.3,165421,27.49%,59.26%,rep
83428,1,1000,NA,1000,NA,ID,43.3861,-111.2527,394,0.7,214562,27.49%,59.26%,rep
83449,1,250,NA,250,NA,ID,43.456,-111.3416,183,0.3,276619,27.49%,59.26%,rep
83542,1,25,NA,25,NA,ID,45.557,-116.2669,103,0.7,383993,27.49%,59.26%,rep
83545,1,150,NA,NA,150,ID,46.42886,-116.42455,361,4.2,176375,27.49%,59.26%,rep
83602,1,27,27,NA,NA,ID,44.0804,-116.124,7,0.5,192991,27.49%,59.26%,rep
83827,1,250,NA,NA,250,ID,46.7835,-116.1799,164,5.8,110922,27.49%,59.26%,rep
83846,1,250,NA,NA,250,ID,47.47484,-115.76675,848,6.3,61916,27.49%,59.26%,rep
84038,1,250,NA,250,NA,UT,41.8107,-111.2689,271,3.1,249182,27.46%,45.54%,rep
84064,1,500,NA,NA,500,UT,41.6563,-111.1856,865,1.7,137738,27.46%,45.54%,rep
84076,1,1000,NA,NA,NA,UT,40.4436,-109.8359,449,8.4,196677,27.46%,45.54%,rep
84334,1,100,NA,100,NA,UT,41.7868,-112.1467,342,97.8,217544,27.46%,45.54%,rep
84623,1,250,NA,250,NA,UT,39.4761,-111.563,287,7.5,157313,27.46%,45.54%,rep
84630,1,320,NA,320,NA,UT,39.2315,-111.8497,454,1.1,149485,27.46%,45.54%,rep
84766,1,100,NA,NA,100,UT,38.5785,-112.3108,344,1.1,184199,27.46%,45.54%,rep
85135,1,310,NA,310,NA,AZ,33.0041,-110.7868,470,551.8,74943,45.13%,48.67%,rep
85922,1,250,NA,250,NA,AZ,33.6512,-109.0685,37,0,209627,45.13%,48.67%,rep
85934,1,25,NA,25,NA,AZ,34.3003,-110.2457,322,3.8,201015,45.13%,48.67%,rep
86022,1,300,NA,300,NA,AZ,36.9044,-112.4979,2053,1.5,121991,45.13%,48.67%,rep
86433,1,250,NA,250,NA,AZ,35.0285,-114.3837,0,0.3,108891,45.13%,48.67%,rep
86445,1,184,NA,184,NA,AZ,35.7759,-114.5001,221,0.4,106543,45.13%,48.67%,rep
87041,1,10,10,NA,NA,NM,35.5709,-106.3381,772,2.5,170166,48.26%,40.04%,dem
87045,1,20,NA,NA,NA,NM,35.3547,-108.1038,1766,4.3,104377,48.26%,40.04%,dem
87046,1,225,NA,NA,225,NM,36.1842,-106.9567,162,1.2,181998,48.26%,40.04%,dem
87357,1,14,14,NA,NA,NM,34.9992,-108.4112,818,3.4,35125,48.26%,40.04%,dem
87375,1,100,NA,NA,100,NM,35.4809,-108.1767,3171,12.9,112479,48.26%,40.04%,dem
87728,1,250,NA,NA,250,NM,36.5434,-104.564,468,1.2,66926,48.26%,40.04%,dem
88040,1,200,NA,NA,200,NM,31.8904,-108.3316,105,0,54973,48.26%,40.04%,dem
88072,1,53,53,NA,NA,NM,32.1187,-106.649,1935,39.6,124474,48.26%,40.04%,dem
88135,1,500,NA,500,NA,NM,34.3958,-103.0615,1583,4.1,130511,48.26%,40.04%,dem
89414,1,600,NA,NA,600,NV,40.9532,-117.4893,179,0.2,81249,47.50%,45.98%,dem
92242,1,250,NA,NA,250,CA,34.1652,-114.3197,1306,18.9,83907,61.73%,31.62%,dem
92258,1,250,NA,NA,250,CA,33.9228,-116.5431,778,31.4,111563,61.73%,31.62%,dem
93218,1,250,NA,250,NA,CA,35.8916,-119.0473,873,6,124175,61.73%,31.62%,dem
