"hack_license","medallion","vendor_id","pickup_datetime","dropoff_datetime","trip_distance","trip_time_in_secs","passenger_count"," fare_amount"
"FF29C6BF14BDEEF833F8EE78F27F9EBE","9DFEE80ABA29A5C38B608F6296BB0D88","CMT","2013-05-20 00:02:41","2013-05-20 00:25:03",11.4,1341,1,32.5
"B82C640FD1A4A624048763998055A3E9","5EE2C4D3BF57BDB455E74B03B89E43A7","CMT","2013-05-20 00:02:41","2013-05-20 00:16:39",3.7,839,1,14
"6DD1ABDD775CAC78C4E8FAA115FC530A","1542EACB42B2AA97C8074D68C5F1E80A","CMT","2013-05-20 00:02:41","2013-05-20 00:05:45",1.1,184,1,5.5
"F7A245A906E52E7FA2CC43D204B3651C","4D1F66D139DF53DC6CF783947B6A9922","CMT","2013-05-20 00:02:41","2013-05-20 00:18:01",6,919,1,19
"CC29A7FC1B7B6A911EC5C32EDBD5F682","FCB77A4DC391E46334050330DF0D51DD","CMT","2013-05-20 00:02:41","2013-05-20 00:07:32",1.4,291,1,6.5
"E9ECDAEAEE31C1FAC8D4B8C49EDEA897","DF462B589576CEBDEBDA97065CAEF0CF","CMT","2013-05-20 00:02:41","2013-05-20 00:26:52",10.5,1450,1,31.5
"A58900DA516AD4B14803290B9623B410","0F461E24479086A82DD06B5F6AE1B818","CMT","2013-05-20 00:02:41","2013-05-20 00:13:47",2.5,666,1,10.5
"F86F969F57E81DDA839A214FB6BC854A","F320129217B81B14FA7117FB5B7EA9A2","CMT","2013-05-20 00:02:42","2013-05-20 00:05:39",3.2,418,2,11
"1DA02EDF0FBF4C65557D4E575E3072EA","510F91A0265222950F60366022423941","CMT","2013-05-20 00:02:43","2013-05-20 00:10:02",1.2,439,1,7
"F3A1ABA89BEF2814E9BCC7F55C05521F","75C095FD554450CE979E8061A6FAEBEA","CMT","2013-05-20 00:02:43","2013-05-20 00:19:00",4.5,976,4,16
"3C450ACFD8A2585D3B1E5EEC9D0E174C","D738C50F8948F9D77712E683BEC5D473","CMT","2013-05-20 00:02:44","2013-05-20 00:06:19",0.8,214,1,5
"168DB683AEE8691ED3F0C858A626BED3","BBC8E66B11E12AEC11BE487CA913D64B","CMT","2013-05-20 00:02:44","2013-05-20 00:10:11",2.2,445,1,9
"D7C395339ABDFFFBD623DA17C783C3F1","FE03F0961C73A4589ED4C40DFC60E771","CMT","2013-05-20 00:02:44","2013-05-20 00:10:10",1.3,446,1,7
"5C2E8EE8E5B29ED2497166BDE42C2092","DB0B370527A33D8AA320F46E2F4563DB","CMT","2013-05-20 00:02:46","2013-05-20 00:11:19",1.9,513,1,8.5
"AAE1D2D8D3D4072B50BF1C8C066AA051","DDBCBCF53D2DD4BEF6F187C1C0EA76D2","CMT","2013-05-20 00:02:46","2013-05-20 00:08:15",1.1,328,1,6.5
"9139AD70AF90807A4C60C85B9EEB8B6A","6EE35E76FB48F9B79A337DDE55381126","CMT","2013-05-20 00:02:47","2013-05-20 00:13:50",3.5,662,1,12.5
"D324077381BDE51551A8CAE6A394896D","C719A2CB86608D65C43CCE7F5E3ED040","CMT","2013-05-20 00:02:48","2013-05-20 00:21:13",14.2,1104,1,38
"D6E33C6960D58A735C46F4F9D9DF3B6A","C29F5EF36E323787A6754C3583474A81","CMT","2013-05-20 00:02:48","2013-05-20 00:07:54",1.2,305,2,6.5
"47FB6B42A2A2124D073EE926323C5170","5C975C1D234C69A92F21D3F79CA73AF4","CMT","2013-05-20 00:02:49","2013-05-20 00:15:58",4.7,788,1,16
"AA98FAF4B29E8232CF12B78D1CFC04EC","907A78157A7DC43DEF0FED654F37FA73","CMT","2013-05-20 00:02:49","2013-05-20 00:13:46",0.9,656,1,10
"B250B0916EA1DF5DE990AFDF1C1D4E48","E204DB15721C91CAE98FCBCEA1F06DA5","CMT","2013-05-20 00:02:49","2013-05-20 00:21:00",8.2,1091,1,25
"798C1DC47CE15318F69D549B3BA3922C","CC6E5300BF7FB8FF91184F80F83CD4B9","CMT","2013-05-20 00:02:50","2013-05-20 00:14:41",0.8,711,2,12.5
"60FC349ACADFA8F05EC2B78A0AAA5238","E84F8D20C5A1ABB5C5433918A41905E1","CMT","2013-05-20 00:02:50","2013-05-20 00:07:53",1.9,304,1,7.5
"430B8022563CDE1D51D44786DFD8D6CB","3567E8B49FEBFCBB587F1864D723D5C8","CMT","2013-05-20 00:02:51","2013-05-20 00:17:12",8.4,860,1,24
"301691461C52CE86438824BD63C05243","77756D54528F4CEFB83F9E5710A875C2","CMT","2013-05-20 00:02:51","2013-05-20 00:15:45",2.9,774,1,12
"8DBD600F98417851FDFC6B9A0D079A84","B57DAB9DF7583F73D85E1099C39BF983","CMT","2013-05-20 00:02:51","2013-05-20 00:09:54",1,423,3,7.5
"FB839F118679E86DF978772AC7ECD1CF","5784E26F5FFAA6B672B7F069E35AE071","CMT","2013-05-20 00:02:51","2013-05-20 00:05:12",1.4,141,1,4
"5F8475A2E98642D67570A5419F5CE448","14155E1B4DA7043A0DDCAE5A7476DB5C","CMT","2013-05-20 00:02:52","2013-05-20 00:20:59",5.1,1086,2,24.5
"B282A4BD1B214571AC4D4DF12F6513B5","E091D4271ECE28C8F8458D507BD1C744","CMT","2013-05-20 00:02:53","2013-05-20 00:24:03",9.8,1271,1,28.5
"CD5807110AC35C02B357C9D7A28F29CC","F606ADBB4A1DE7876745919B56A7498B","CMT","2013-05-20 00:02:53","2013-05-20 00:13:35",2.6,641,1,10.5
"3A2AFFABF8BEF0FD2245DA8FDCB365B0","B6D7094CD5A86D7EC449BD2CBEC454EC","CMT","2013-05-20 00:02:53","2013-05-20 00:09:28",2,394,1,8
"7E26EDE707BCBCAA19CED1CB2739D658","C666C43A8A1FBBDC1423C7B5C5CB43EE","CMT","2013-05-20 00:02:54","2013-05-20 00:10:16",2.2,442,1,9
"EF4AC9CF4E48603FF527199D2EBDFFD2","3ACE4D639DE461E431539C644561D825","CMT","2013-05-20 00:02:55","2013-05-20 00:18:03",3.6,909,2,14.5
"12055D69F3B029B862C2D3462788F721","6B2F03F3A80FF3CC85CCB2283F2DA862","CMT","2013-05-20 00:02:55","2013-05-20 00:07:19",1,264,1,7
"3E92536A092E1EF0A18A4A8AFF2EC6F6","50F66AF7213A5511FDDAEEBB99C04FF4","CMT","2013-05-20 00:02:55","2013-05-20 00:20:28",5.5,1053,1,18
"6A2FB7A9824A62BBA3D451EE25E086AD","C177B195CB6BB134A14FA39F956A9FA4","CMT","2013-05-20 00:02:56","2013-05-20 00:34:44",20.5,1909,1,55
"2381C1C2EE6BA84EA52251B840A176E9","8E3B051DF55DD1DA3FE8307D95EE4542","CMT","2013-05-20 00:02:56","2013-05-20 00:09:07",2.3,370,2,8.5
"616829B3AC2C29ED590788313A149189","AB6D4655958A45070F457B21CC1F215C","CMT","2013-05-20 00:02:56","2013-05-20 00:31:56",16.5,1738,1,52
"2432F73F8BA2D3BD9DC0F140E803E93A","C199AE5FD7D51553017FD63A361D4C6D","CMT","2013-05-20 00:02:56","2013-05-20 00:22:21",8.1,1164,3,24.5
"5194F732C9BA0EF390863E033BA1BE85","4B487064CD0A47AFDCD7176B90A9C262","CMT","2013-05-20 00:02:57","2013-05-20 00:13:22",2.5,626,1,10.5
"6CC03DE079FEBC91C33B6EC7ACFC8DDA","3F4399B69B0FFC0124853D9DAAAD6797","CMT","2013-05-20 00:02:58","2013-05-20 00:13:41",5.5,645,1,17
"D3CB699C4470284D06AC14CC81E7132C","A47000BADBBAEB2CA1F5FD5B8C2F042A","CMT","2013-05-20 00:02:58","2013-05-20 00:21:51",4.1,1133,1,16.5
"F8810042660A326A3DC5CD389F962FA4","9F29B1D177C67F2731E69EAA85D49367","CMT","2013-05-20 00:02:58","2013-05-20 00:22:16",4.5,1157,1,17
"1D2F2B5913CA2D2DA82F688DA3F4D9A2","C1C47EE5361C105CD2042F732806EF21","CMT","2013-05-20 00:02:58","2013-05-20 00:28:09",10.6,1511,1,32
"A68859CEC031F0B6A55A98A5AFE036FB","AE9A579D841DDCD745D8BF7420A453EF","CMT","2013-05-20 00:02:59","2013-05-20 00:16:11",4,792,1,14.5
"B8171EABA841AF2A6CF5D2FBAE249236","F41B820EA3CFF04D30A174348DD65597","VTS","2013-05-20 00:03:00","2013-05-20 00:18:00",9.32,900,5,26.5
"DF2F65E36810BA4D4BDFC0BA8077226A","3A8AAB9DE0A67D0D6B0ACB1360B66696","VTS","2013-05-20 00:03:00","2013-05-20 00:07:00",1.56,240,2,6.5
"2413316BE9114DD98BAD1D271A3525C1","A8EE7FD7022C9E58BE8F096D347EE0B8","VTS","2013-05-20 00:03:00","2013-05-20 00:09:00",0.86,360,1,5.5
"6A2EAB5CF69D9DB1EAECC050979924B7","B0FEE397449338F5A94B8229B990F859","VTS","2013-05-20 00:03:00","2013-05-20 00:14:00",4.91,660,3,16
"AC1B83AC220FC8B4789A639D2F7EB486","BBEFC6CC46EF07FC90A7362BCAE5544A","CMT","2013-05-20 00:03:00","2013-05-20 00:12:10",3,548,1,11
"E3D0B5E40010A6CAED3F6A1CEA49F791","CA329B70B152A0D641DEF8A64318AE21","VTS","2013-05-20 00:03:00","2013-05-20 00:29:00",11.36,1560,1,33.5
"C8D2781DC3BD27E9897FC8A863C31D2F","69B5ED123528DEAEDE664F7CECF9CF0D","VTS","2013-05-20 00:03:00","2013-05-20 00:09:00",1.7,360,1,7
"DA751A6D48E6CEFFCE149B8800B9B1B3","FB3F9ACCEB8FF83584DC597A71C39130","VTS","2013-05-20 00:03:00","2013-05-20 00:11:00",1.51,480,5,7.5
"8AFC5DEA97AB8BB69A12A64E9B32C5B9","4F520C94BE55BCD63811E0CAA7D5D285","VTS","2013-05-20 00:03:00","2013-05-20 00:06:00",0.85,180,2,4.5
"C9141BBE7BD1F92AA7A7C649B53E5CCB","262D41351DEDE03A185C78CFB51022C0","VTS","2013-05-20 00:03:00","2013-05-20 00:24:00",8.98,1260,5,27.5
"77BB7197ED9D786A0FCAF2C72F3B500F","732EAA8206E9DCBDC6F8586B83B63DA4","VTS","2013-05-20 00:03:00","2013-05-20 00:25:00",13.6,1320,1,37.5
"99EA305366FC9ECC3DF8A6060ED4A8AD","9853E96A19363E0FCEFAF09DE5484858","VTS","2013-05-20 00:03:00","2013-05-20 00:06:00",0.65,180,6,4.5
"AE7FE60734278800DB8F04DCE049CD12","F38307D9B4D970592589D46752656374","VTS","2013-05-20 00:03:00","2013-05-20 00:08:00",1.11,300,1,6
"F594060504CAEFB6E18452B84FEFD490","A97A607480A68CCAF2043CF96763A4E6","VTS","2013-05-20 00:03:00","2013-05-20 00:11:00",2.33,480,5,9
"7C7B675A35A90EBEA825D133CE193B9C","8CCF902845F48CEB3E97429240C44214","VTS","2013-05-20 00:03:00","2013-05-20 00:18:00",4.24,900,2,14.5
"5A855562694B73683EE167142FF52D17","9E07BF90D66AB18240DA1633418A9566","VTS","2013-05-20 00:03:00","2013-05-20 00:13:00",3.39,600,2,11.5
"6DE852E7C3725A46F5967F2F93165DCD","2EF20126A74EC08C5DAFBDB13A9056A2","VTS","2013-05-20 00:03:00","2013-05-20 00:15:00",3.46,720,1,12
"A165E5B8D7582DD9658B2A2B7A2FB8E6","92F7A1B323A6EB01233CAC1F6378FDF0","VTS","2013-05-20 00:03:00","2013-05-20 00:10:00",1.6,420,1,7.5
"402CDA282943D328965F0BF380467AAC","BF99D0939EA2BD6088CAC452516FA60F","VTS","2013-05-20 00:03:00","2013-05-20 00:12:00",2.76,540,1,10.5
"04056A4AF680327F01DFEDE7147AA665","6712AB772F6C7ADE2D7A508CF369936E","VTS","2013-05-20 00:03:00","2013-05-20 00:11:00",3.02,480,3,10.5
"A9FC8E69FB59A5E3EDDA06E56129B1E6","EC36F8A8F6CB5E949D272C6DA2FB126D","VTS","2013-05-20 00:03:00","2013-05-20 00:07:00",1.69,240,1,7
"DA03A63D39FB7F3FD4C18BC01A2965AB","D35CD258F8B4728117C609ABE7E4A872","VTS","2013-05-20 00:03:00","2013-05-20 00:23:00",6.51,1200,3,21.5
"FA815AA3DC18FA5F58AB107A41C05CC7","33CAC2F348BAABFDBDEF77D4E4A888F8","VTS","2013-05-20 00:03:00","2013-05-20 00:17:00",3.76,840,1,14.5
"52169A073CB4E5B1DB22045E075AF851","AEDBB1062A950FCC9F67C5325E1FE079","VTS","2013-05-20 00:03:00","2013-05-20 00:26:00",9.21,1380,2,28.5
"93052C01A5C67ACDDB265D7038CB3B44","ADDB6F51BFFAFA8603840526A7923A51","VTS","2013-05-20 00:03:00","2013-05-20 00:12:00",3.17,540,1,11
"364AB42B96AD7879FD63970DA3EE309B","67559FA4A68EE13D8F928345D6594E9E","VTS","2013-05-20 00:03:00","2013-05-20 00:18:00",4.32,900,1,15
"1C9724D26EB503F3F103B1B2A2B2F94A","7C74981E275C409A06196D5BEF869403","VTS","2013-05-20 00:03:00","2013-05-20 00:05:00",0.93,120,3,4.5
"C3390BD93217D4B304ED02F42392F341","DD26C487592608F6F16F450701C74854","VTS","2013-05-20 00:03:00","2013-05-20 00:13:00",1.45,600,1,8
"D26588CA7D48ED240280357141435709","586F4E5D4FFF6B134C6C9E796635B166","VTS","2013-05-20 00:03:00","2013-05-20 00:06:00",0.86,180,1,5
"2DAB6CF1525AE0B3BBE7DF6B4B9762EB","B51E373D4B4CB185F28F717262C59233","VTS","2013-05-20 00:03:00","2013-05-20 00:03:00",0.03,0,1,2.5
"BAABA3370E23D87EA10F7369C45C2D5C","D2DDDAC4772125372CA92EE65251E0CB","VTS","2013-05-20 00:03:00","2013-05-20 00:06:00",0.81,180,5,5
"E599A5D441F26643D85C3D16FBAEE33F","842EFEB7B0FB42096D2CF52C15660755","VTS","2013-05-20 00:03:00","2013-05-20 00:09:00",1.27,360,1,6.5
"B77A746C214441987033A19CAAC77C0B","2A5D020882284998000DC865F7BB21D5","VTS","2013-05-20 00:03:00","2013-05-20 00:07:00",1.02,240,1,5.5
"5AD2130E64EB07BEA4E0EC1BBCDF39EF","DC5D26EA5DC19652C8A3932F33BE4E2C","VTS","2013-05-20 00:03:00","2013-05-20 00:12:00",0.21,540,1,9
"035A453D256A9F02B6B46B13725230D0","197149D03CDD4F1025EC551F13E3522D","VTS","2013-05-20 00:03:00","2013-05-20 00:21:00",5.1,1080,1,17.5
"AF60B7E3C8E49D5161DA278B8CC26BB8","1B576D1FFDF70951E826797D164BCE3C","VTS","2013-05-20 00:03:00","2013-05-20 00:06:00",0.78,180,1,5
"1B4DCB269BA0D190797663D787044C44","A3A035C01CAC54937BF10FAFB7E2F1AC","VTS","2013-05-20 00:03:00","2013-05-20 00:10:00",1.28,420,1,7.5
"6C06AB5B62C61381193ACACA6CA21D85","826B5B29ABAF28C2DA0CB123D77F0B3D","VTS","2013-05-20 00:03:00","2013-05-20 00:13:00",3.32,600,1,11.5
"46CA16E8B77FE2899F50347542068244","B7AF7D33EC1A1F20A1BD34EBC94AFAEA","VTS","2013-05-20 00:03:00","2013-05-20 00:13:00",2.22,600,1,10
"01AAF5C5CB1CA6343FDB3ACA4FB41102","ADC0669F6EA3887EB3A8B7E18F66D2E8","VTS","2013-05-20 00:03:00","2013-05-20 00:22:00",6.54,1140,1,21.5
"F41DB2402AF1B1456BA9EB0FC5116706","45E64013C02CAB97F5651AD6873975EF","VTS","2013-05-20 00:03:00","2013-05-20 00:05:00",0.94,120,1,4.5
"872DA142E9349F7975C9BF935D25ECA9","8E312FD341B01FD1D62EF7514D4C84F7","VTS","2013-05-20 00:03:00","2013-05-20 00:10:00",1.94,420,2,8
"25FA713ED11FD320B16ABF32F2540DD3","DF55E62C009EE4F61F8F34552741884B","VTS","2013-05-20 00:03:00","2013-05-20 00:25:00",9.39,1320,4,29.5
"D23F82432A68E8A30E86D2522BABF773","AB2E5756ADFEC998AA0F4A94DC7FB38B","VTS","2013-05-20 00:03:00","2013-05-20 00:11:00",1.78,480,1,8
"A1BD71A83D64F7F58E334A8A18A2B0BC","93F49336DC26CFB1C8A05B827CFCD0A4","VTS","2013-05-20 00:03:00","2013-05-20 00:19:00",6,960,1,19.5
"5AF50319971B89590768AC72E8FB52ED","9C9089B47CB3EDAB022A43F840354E1C","VTS","2013-05-20 00:03:00","2013-05-20 00:40:00",10.16,2220,5,35
"B9D9D4C04FCF54D152B531CBC35D58A5","2084C667B25600300BD2ADC328692E73","VTS","2013-05-20 00:03:00","2013-05-20 00:07:00",1.36,240,5,6
"8D932DF501E36E0B63DEDBCE3246AB40","F286AF283836868F63442CC5A28FC43D","VTS","2013-05-20 00:03:00","2013-05-20 00:11:00",2.77,480,2,10
"8544DDB96863DF697A1BF599E278EF41","D5BF97DF0678BF1ABFACB1A255E20D02","VTS","2013-05-20 00:03:00","2013-05-20 00:16:00",5.15,780,2,16.5
"895BF763624F96B61009EA1AEB74DF0E","FA7C898E583A26D4DE294604DC8AA42B","VTS","2013-05-20 00:03:00","2013-05-20 00:09:00",1.27,360,1,7
"FA9BCE22C795FA45076E57DF76B32507","94EC93A6126179AF6FF8738E28A263D2","VTS","2013-05-20 00:03:00","2013-05-20 00:48:00",38.03,2700,1,185
"1144004B24059DD6A6D6B7C9A8FC73BC","3C53F252CAFA1D436C2A8DEABC725B71","VTS","2013-05-20 00:03:00","2013-05-20 00:14:00",2.87,660,1,11.5
"938DAFDF39F51BCD186984A95C8EE030","CE55E1D52BCE74B4AD9C7AE0AA5E9C7C","VTS","2013-05-20 00:03:00","2013-05-20 00:27:00",11.44,1440,1,33
"34EF34217D4B50301043DE4E28DCF7CD","1FFE6E69C0B4762235E9885B7FB0749C","VTS","2013-05-20 00:03:00","2013-05-20 00:06:00",0.65,180,1,4.5
"3B180638B6CC91094ADB1113A24D4124","0C2FECEC3E19E28FECC48FED7B3A4B44","VTS","2013-05-20 00:03:00","2013-05-20 00:28:00",7.23,1500,1,23.5
"3B7671FC31F0E2D1342AA39FC648B27B","F2044E9C9C3A442A01BC34A67FF1009F","VTS","2013-05-20 00:03:00","2013-05-20 00:12:00",2.24,540,1,9.5
"2F3166B5D958F2AB85E7C76AF47D469A","D330341193A4674A863C6AA5CA6DA555","VTS","2013-05-20 00:03:00","2013-05-20 00:18:00",4.32,900,2,15
"B914F9130E9D55CE65BA9A8A10D5C04B","23E5F1FDC96168E865BF7B4427C0163B","VTS","2013-05-20 00:03:00","2013-05-20 00:17:00",4.72,840,1,16
"9DB9BE806AF4F046FC64FAAE1F6A1AD2","4BAE6D942BFE9A75CA494B728EA59D99","VTS","2013-05-20 00:03:00","2013-05-20 00:15:00",7.42,720,6,22
"BA22CCE692BE82F05D1712D4EA018F39","F12B5E863DA39F74166C62BB5600BDDF","VTS","2013-05-20 00:03:00","2013-05-20 00:05:00",0.91,120,1,4.5
"62B415734F2D8017BF9532868435D541","247E69398961C347DAAED1A3C91F7F0D","VTS","2013-05-20 00:03:00","2013-05-20 00:13:00",4.25,600,1,14
"0BACEC29CF8CFF253FC488460B457F72","C922EBA2C57BFB7683EF4457D08842D7","VTS","2013-05-20 00:03:00","2013-05-20 00:09:00",1.57,360,3,7
"4F88D34C9505CE1C73A6C2DDE3CEC519","517C6B330DBB3F055D007B07512628B3","VTS","2013-05-20 00:03:00","2013-05-20 00:15:00",4.56,720,2,14.5
"48E7497A84CCCB21A019CF050374E0A4","8130027B9B5DC23EF016BF870DF5747B","VTS","2013-05-20 00:03:00","2013-05-20 00:09:00",2.17,360,3,8.5
"D98B33D01905BF14602E4081123103A8","3C007E0C238DE2CE8ED1043AF2F0E1BE","VTS","2013-05-20 00:03:00","2013-05-20 00:08:00",1.87,300,2,7.5
"178CAA64A884512DD485C2E441161322","584974F282AF079AE4BE489668C7E1BC","VTS","2013-05-20 00:03:00","2013-05-20 00:12:00",2.35,540,1,9.5
"0679F57678ADC0B13846DEA60AA3A6A4","18C8CCF6A6BB83A7543CCA0D5BC971DA","VTS","2013-05-20 00:03:00","2013-05-20 00:05:00",0.73,120,1,4.5
"8C8BB6534FD8B9302CF8BAF9CC7273B9","5BFEAAD484BDC5C7C2C3104F33BEF0BD","VTS","2013-05-20 00:03:00","2013-05-20 00:12:00",1.53,540,1,8
"F981998A1D656109610977B19344FD33","2088AD3CCF67CA0175C6A5D2C06841A5","VTS","2013-05-20 00:03:00","2013-05-20 00:10:00",1.45,420,1,7.5
"FEAE1AAE2CF66518DBE954457093B09B","06A66337E6193BB25EAE57ECFC016898","VTS","2013-05-20 00:03:00","2013-05-20 00:21:00",6.93,1080,5,23
"82B9BA76B7FBB63013ECAE8DFE29440C","BB8185BEEEAC5BEB14258E021F00D4FA","VTS","2013-05-20 00:03:00","2013-05-20 00:07:00",0.6,240,1,5
"EABE16B5596DBA21F2731DC0A041AC3D","2905ABD21DF99EA5B9741EA063266632","VTS","2013-05-20 00:03:00","2013-05-20 00:17:00",4.21,840,1,15
"4A829E99491C23906043EF9E95D28EDC","6AEC4533E4A5F38CD0B20CCD14AC0810","VTS","2013-05-20 00:03:00","2013-05-20 00:25:00",6.66,1320,2,22
"C5DBD28CAE83273B4198763619716AED","FECEC6B9E8881B710313B3911AE13131","VTS","2013-05-20 00:03:00","2013-05-20 00:09:00",1.42,360,1,6.5
"FDFF23E42264CCA0A2B2E760E9D255EF","5C86A5EE12E0A14F0C5BFFBB5573AD07","VTS","2013-05-20 00:03:00","2013-05-20 00:06:00",0.77,180,5,4.5
"FC7D15D6EFCFFC7F106992BE1CE7D8D7","1848848D3559985BCF5A7D347C89C2FF","VTS","2013-05-20 00:03:00","2013-05-20 00:11:00",2.73,480,1,9.5
"3601314EEB1FFDAAC9536DAD46E206FD","6E457D6CA7D84C15E339D840D62D424B","VTS","2013-05-20 00:03:00","2013-05-20 00:09:00",1.81,360,3,7.5
"C7589594A546F29063739E37F9939532","78582AE083783A50137204697BC9A3EF","VTS","2013-05-20 00:03:00","2013-05-20 00:09:00",1.11,360,6,6.5
"5B3C480A2519C79CA0173634EC93FBB2","D257A94DFB10AEFC842DFEFB1E4E7A5F","VTS","2013-05-20 00:03:00","2013-05-20 00:08:00",2.33,300,1,8
"EB945CABC4FDB9FDDA526CB0F8D915B3","92478395889291D98F40172218EF0E06","VTS","2013-05-20 00:03:00","2013-05-20 00:06:00",1.3,180,1,5.5
"DE31D68C336295871EBA38FA6986B953","D2210CB34CCC9E8BB79808BF17C650C2","VTS","2013-05-20 00:03:00","2013-05-20 00:13:00",3.78,600,6,13
"5AAA50E27F01E18E58482B4FE98CC044","49FC1658E0921BACDF5FA83522D4B387","VTS","2013-05-20 00:03:00","2013-05-20 00:06:00",0.84,180,1,5
"BB04D24D88C031A8883A5E8FB75DAF06","41A9848FCA764BCBC8C0C370611C9F14","VTS","2013-05-20 00:03:00","2013-05-20 00:07:00",0.98,240,2,5
"CC2DC356047ABA3FBCD2661F4F4E8077","B1E695D75BE8B7BE7210F7EA28908AD2","VTS","2013-05-20 00:03:00","2013-05-20 00:13:00",2.5,600,1,10.5
"22FD842335EB84A964247081725419C9","59C232188382C25A5F0D4FC6FDD5999F","VTS","2013-05-20 00:03:00","2013-05-20 00:16:00",8.49,780,5,24
"59375D43169B4FC903B37F3FC9D0DD14","3DE84BF8B00EB789CAFD1BD6903A52F4","VTS","2013-05-20 00:03:00","2013-05-20 00:30:00",6.97,1620,1,24.5
"DECF40C2CA77A823D8472A0850624935","389499E7F3F1282517DE8BE747388641","VTS","2013-05-20 00:03:00","2013-05-20 00:15:00",3.55,720,1,13
"20A76FBF85436E6218C8E1D6FAA8BBAA","BEFAAC1B4501C29C0B7A7B358B3564DD","VTS","2013-05-20 00:03:00","2013-05-20 00:13:00",1.8,600,3,9
"AC5C16E378D8D276D18843C95FECD6FA","115166F8B584AADB44EAB0B0E8240F8B","VTS","2013-05-20 00:03:00","2013-05-20 00:06:00",0.68,180,1,4.5
"04A8D24193ED8C5323AD96C7525C7075","7C3DEBC4E561C25369E28A9EC8D8BBDC","VTS","2013-05-20 00:03:00","2013-05-20 00:13:00",3.69,600,1,12.5
"61C97447C98AB3B79A1FD8BA6808EA69","5A2CDE8D4FDEA96F58B75D862C10F187","VTS","2013-05-20 00:03:00","2013-05-20 00:13:00",1.71,600,1,9
"15557A2064F1C2742D3FDBFC2666FC6D","AC046A6FB6513E1D21F1785958C70F1E","VTS","2013-05-20 00:03:00","2013-05-20 00:09:00",1.12,360,1,6
"F9D0AE9177EB7ADA112D83A1FBD06305","F5F6C2E6AC24A2DB6E4EABCCC87C8231","VTS","2013-05-20 00:03:00","2013-05-20 00:05:00",0.75,120,1,4.5
"B5BF7939D0813CA5DC4BC402840A908C","FE4EC2CB0AC48EBE26EF3E489B91D941","VTS","2013-05-20 00:03:00","2013-05-20 00:17:00",4.65,840,6,15.5
"98DA73BD447E5AA6BB517079E81C2EB3","DB9C06A85E95FD70421DFFD94BE9022D","VTS","2013-05-20 00:03:00","2013-05-20 00:11:00",6.06,480,1,17.5
"42326371879F0E81B904C5521C83BEB0","D832FADF0A8019D03DD00E9B354F4AC6","CMT","2013-05-20 00:03:00","2013-05-20 00:19:47",7.8,1006,2,24
"E60D35453F53AB194D9CF7276703FE2F","ECAAC5782F7B0E2A5464DFEA4A678F5D","VTS","2013-05-20 00:03:00","2013-05-20 00:12:00",3.04,540,1,11
"37D0D0FCDE5041A32AA6D48867F7AB9B","D36AC3B2C6434FC95BA42D48C9938A37","VTS","2013-05-20 00:03:00","2013-05-20 00:14:00",0.02,660,1,8
"2E68ED5F7777195CCDB00F30187BBCD7","68D25B8AA335B15673A698BB556C81BF","VTS","2013-05-20 00:03:00","2013-05-20 00:11:00",2.33,480,1,9.5
"A9DD60890B6E054542BCED93DE9CAE40","75C7F961C2AB3EFE9F232A2E4555CDF6","VTS","2013-05-20 00:03:00","2013-05-20 00:20:00",4.57,1020,1,15.5
"8BFF8D97AA3C75103C5A2F5FE495269E","3B3BF1F4AD0BBA3965AA84436F81B497","VTS","2013-05-20 00:03:00","2013-05-20 00:19:00",3.76,960,1,15.5
"BF5D9D6F19D7173C18AC72DF9DA2D4E0","723F4EC1E70E69A884423C87795E74D2","VTS","2013-05-20 00:03:00","2013-05-20 00:12:00",1.7,540,6,8
"EE2E8DE795BE8CB8F45F63EB57114ED5","F0A84D279FA8E9B6E9F28FDDBB714CB3","VTS","2013-05-20 00:03:00","2013-05-20 00:15:00",3.75,720,1,13
"0E38A811FEC7A0E32EA82F23D375A260","BC039E9B5DD28E4231D8FBAF1F61BDD3","VTS","2013-05-20 00:03:00","2013-05-20 00:08:00",1.87,300,5,7
"26AB9A69FABB719EFF511F5170984228","14A45A1EAE619E175194F14EA4E65AC2","VTS","2013-05-20 00:03:00","2013-05-20 00:13:00",1.15,600,5,8
"88F8DD623E5090083988CD32C84973E3","6B96DDFB5A50B96E72F5808ABE778B17","VTS","2013-05-20 00:03:00","2013-05-20 00:10:00",1.53,420,1,7.5
"11A2194437944DCDE3F5AAFE6099C804","EF081C9F6B489EC18EDBF2861BE64137","VTS","2013-05-20 00:03:00","2013-05-20 00:25:00",7.97,1320,6,25
"F95E3C08B63221EBC6FAF8A1DEB9DF2D","FD4E590DBE5E31497DB878BC8272854C","VTS","2013-05-20 00:03:00","2013-05-20 00:06:00",0.71,180,1,5
"AF967B856217ADB3621D3E00FDD80C07","861DC3E173CA188FEA09E9BE20E02F59","VTS","2013-05-20 00:03:00","2013-05-20 00:28:00",16.25,1500,1,44.5
"C2F5755D024914175751F1B6C08819E6","CD2F5F7B58EFF2699230D7797C6E47CC","CMT","2013-05-20 00:03:02","2013-05-20 00:07:55",2,293,1,7.5
"92FC75552CE954B272EB93DAE3C9E2DB","935C16751FEDBDF80328C1E2B17B17ED","CMT","2013-05-20 00:03:03","2013-05-20 00:13:39",2.7,635,1,11.5
